event,theta,theta2
842,0.0052828761,2.0001143e-05
843,0.010162516,9.5369087e-05
844,0.0080141367,5.6318749e-05
845,0.0099281152,9.0659835e-05
845,3.0121498,9.0730384
846,0.0040038954,8.1235404e-06
847,0.40922145,0.16745429
848,0.76844446,0.59049898
849,0.0064663814,3.390645e-05
850,0.0038638279,7.0215282e-06
851,0.0037553062,6.1946868e-06
852,0.0016588883,0
853,0.0031831409,2.2247486e-06
854,0.0089413012,7.203923e-05
855,0.0021325094,0
856,0.0058034392,2.5772269e-05
857,0.27689033,0.076660346
858,0.26570433,0.070590885
859,0.19756238,0.039022987
860,0.0052390097,1.9539585e-05
861,0.0025530965,0
862,0.0036270979,5.2482017e-06
863,0.0038897983,7.2228936e-06
864,0.013152896,0.00016509104
865,0.35470699,0.12580914
866,0.060561042,0.0036597321
867,0.33110287,0.1096212
868,0.11943458,0.014256711
869,0.42738105,0.18264665
870,0.0020763295,0
871,0.003587865,4.965138e-06
872,0.52561245,0.27626054
873,0.0038481275,6.900448e-06
874,0.0045169729,1.2495406e-05
875,0.0074755592,4.7976347e-05
875,2.905711,8.4431487
876,0.0072565602,4.4750029e-05
877,0.0031092048,1.7595171e-06
878,0.0038282097,6.7475521e-06
879,0.0065971186,3.5614336e-05
880,0.2993602,0.089608623
881,0.34606736,0.11975471
882,0.029586143,0.00086743225
882,2.8657518,8.2125256
883,0.23215526,0.053888159
884,0.0054185662,2.1453223e-05
885,0.19783175,0.039129493
886,0.006481173,3.4097966e-05
887,0.0030217644,1.2234222e-06
888,0.0032940519,2.9431404e-06
889,0.0079194035,5.4809315e-05
890,0.0058530267,2.6350284e-05
891,1.0050644,1.0101466
891,1.7431791,3.0386655
892,0.55644101,0.3096187
893,0.7554779,0.57073895
894,0.36984249,0.13677556
895,0.0039501794,7.6962795e-06
896,1.0409967,1.0836663
897,0.0036157254,5.1658325e-06
898,0.0029368448,7.1741985e-07
899,0.0037454463,6.1207302e-06
900,0.0010758724,0
901,0.0082735668,6.054427e-05
902,0.0064695396,3.3947305e-05
903,0.0025470948,0
904,0.0026825956,0
905,0.060849207,0.0036947183
906,0.32513973,0.10570793
907,0.13748352,0.018893811
908,0.009530556,8.2923861e-05
908,2.0472764,4.1913326
909,0.18433587,0.033971804
910,0.63508805,0.40332892
911,0.85945111,0.7386483
912,0.1304902,0.017019785
913,0.48346657,0.23373202
914,0.12190186,0.014852155
915,0.030091945,0.00089761752
915,2.6408015,6.9738248
916,0.079270107,0.0062758423
917,0.080583056,0.0064857212
918,0.47496743,0.22558615
919,0.0069088281,3.9824269e-05
920,0.0069709287,4.068621e-05
921,0.0031691237,2.1357073e-06
922,0.0074845401,4.8110703e-05
923,0.0059782164,2.7831434e-05
924,0.0022500912,0
925,0.0050624709,1.7720974e-05
926,0.050639102,0.002556411
926,1.2968267,1.6817516
927,0.0037495937,6.1518157e-06
928,0.0067317467,3.7408776e-05
929,0.0053441513,2.0652316e-05
930,0.007276362,4.5037807e-05
931,0.0017280654,0
932,0.14754737,0.021762319
933,0.37587879,0.14127696
934,0.16461067,0.027088766
935,0.043976284,0.0019260059
936,0.27643737,0.076409713
936,3.0173856,9.0806845
937,0.0046692607,1.3894358e-05
938,0.0096912309,8.6012319e-05
939,0.0044204041,1.1632335e-05
940,0.0014370605,0
941,0.0016524153,0
942,0.001253827,0
943,0.0054917809,2.225202e-05
944,0.0033110734,3.0555697e-06
945,0.0036208887,5.2031973e-06
946,0.0022895992,0
947,0.18128314,0.032855668
948,0.0046926729,1.4113542e-05
949,0.0025044113,0
950,0.003482482,4.2200432e-06
951,0.0018737089,0
952,0.0033802648,3.5185529e-06
953,0.011233675,0.00011828781
954,0.3840154,0.14745992
955,0.006967908,4.0644104e-05
956,0.0016999469,0
957,0.28709026,0.082412907
958,0.0087722994,6.9045599e-05
959,0.0013682226,0
960,0.0046200905,1.3437598e-05
961,0.0025263685,0
962,0.004523765,1.2556812e-05
963,0.0045385354,1.2690666e-05
964,0.0033712016,3.4573625e-06
965,0.61503393,0.37825883
966,0.001101233,0
967,0.004241075,1.007908e-05
968,0.0023477795,0
969,0.0016302295,0
970,0.0054222572,2.1493235e-05
971,0.0062533927,3.1197282e-05
972,0.0065115599,3.4492775e-05
973,0.0044106161,1.1545897e-05
974,0.0028613592,2.7973909e-07
975,0.0044167132,1.1599718e-05
976,0.0077385096,5.1976893e-05
976,2.9879172,8.9276415
977,0.0034448288,3.959208e-06
977,2.6630968,7.0920769
978,0.31585259,0.099754949
979,0.0040236208,8.2818865e-06
980,0.0067902915,3.8200421e-05
981,0.0029162504,5.9687907e-07
982,0.00063202314,0
983,0.37820119,0.14302823
984,0.64074092,0.41054101
985,0.60509324,0.36612992
986,0.0033037456,3.0070974e-06
987,0.039181586,0.001527289
988,0.013911639,0.00018562606
989,0.0022049153,0
990,0.0044737992,1.2107241e-05
991,0.0015644401,0
991,2.7287405,7.4460166
992,0.0039684141,7.8406728e-06
993,0.0025982017,0
994,0.0075518487,4.9122781e-05
995,0.24281698,0.058952176
996,0.0085228007,6.4730494e-05
997,0.0054843462,2.2170416e-05
998,0.0011497027,0
998,2.7715614,7.6815446
999,0.0040740375,8.6901441e-06
999,2.8393745,8.0620397
1000,0.49557316,0.24558484
1001,0.001786275,0
1002,0.004757582,1.4726949e-05
1003,0.004381296,1.1288118e-05
1004,0.00071125875,0
1005,0.0093994691,8.0442381e-05
1006,0.0046340694,1.3566961e-05
1007,0.0016415871,0
1008,0.0021456539,0
1009,0.50221083,0.25220781
1010,0.0040429263,8.4376156e-06
1011,0.0015269069,0
1012,0.73314979,0.53750071
1013,0.26145327,0.068349903
1014,0.0052589122,1.974852e-05
1015,0.0079486854,5.5273963e-05
1016,0.0059739705,2.7780686e-05
1017,0.39027549,0.15230705
1018,0.3162066,0.099978707
1018,3.0145196,9.0806845
1019,0.0034401523,3.9270105e-06
1020,0.33205413,0.11025204
1021,0.0010319735,0
1022,0.0046429825,1.3649649e-05
1023,0.010512661,0.0001026084
1024,0.0081053113,5.7788434e-05
1025,0.0059626699,2.7645795e-05
1025,2.6438678,6.9900288
1026,0.30047075,0.090274767
1027,0.0043634229,1.1131822e-05
1028,0.004704416,1.4223892e-05
1029,0.00219469,0
1030,0.0026939625,0
1031,0.0054111384,2.1372782e-05
1032,0.0015117571,0
1033,0.0062062539,3.0609949e-05
1033,3.0205987,9.0806845
1034,0.24938135,0.062183148
1035,1.000131,1.0002542
1036,0.0071605072,4.3365225e-05
1037,0.0030585263,1.4469454e-06
1038,0.0057055265,2.4645395e-05
1039,0.0034497046,3.9928241e-06
1040,0.0073305027,4.5828632e-05
1041,0.32615872,0.1063716
1042,0.0047834204,1.4973473e-05
1043,0.0023848354,0
1044,0.0057358353,2.4992169e-05
1045,0.0041974711,9.7111264e-06
1046,0.16524431,0.027297773
1047,0.83732889,0.70111176
1048,0.64939962,0.42171196
1049,0.0032851683,2.8846933e-06
1049,2.4621171,6.0620129
1050,0.0043286018,1.0829156e-05
1051,0.00078518033,0
1052,0.0035613681,4.775705e-06
1053,0.075105096,0.0056328679
1054,0.046866866,0.0021885955
1055,0.068423712,0.0046738967
1056,0.013614415,0.00017744466
1057,0.0062429309,3.1066549e-05
1058,0.0053565664,2.0785166e-05
1059,0.0048498687,1.5613589e-05
1060,0.0024030082,0
1061,0.0019011676,0
1061,2.9578716,8.7489964
1062,0.0021915031,0
1063,0.28691197,0.082310572
1064,0.0049456468,1.6551785e-05
1065,0.0074213624,4.7168982e-05
1066,0.0067874349,3.8161635e-05
1067,0.0018847473,0
1068,0.001353545,0
1069,0.0061586788,3.0021687e-05
1070,0.0035832198,4.9318268e-06
1071,0.0059670922,2.7698552e-05
1072,0.002348415,0
1073,0.256036,0.065546528
1074,0.0048236491,1.5359953e-05
1075,0.10886757,0.01184424
1076,0.0089970238,7.3038799e-05
1077,0.64758561,0.41935921
1078,0.24821995,0.061605237
1078,2.6926619,7.25042
1079,0.21345523,0.045555229
1080,0.91767293,0.84211569
1081,0.0018955571,0
1082,0.56853228,0.32322105
1083,0.52279332,0.27330494
1084,0.0010976625,0
1085,0.0034161292,3.7623009e-06
1086,0.23524446,0.055332048
1087,0.14624728,0.021380361
1088,0.084105043,0.0070657507
1089,0.45899155,0.21066534
1089,1.0135062,1.0271869
1090,0.0021482162,0
1091,0.0050577501,1.7673198e-05
1092,1.0192654,1.0388939
1093,0.0027795982,0
1094,0.0035093071,4.407599e-06
1095,0.0067912435,3.821335e-05
1096,0.011954446,0.00013500115
1097,0.18245257,0.033281032
1098,0.00083043531,0
1099,0.0049482943,1.6577979e-05
1100,0.0073142857,4.5591138e-05
1101,0.0090309239,7.3649949e-05
1102,0.0068163727,3.8555299e-05
1103,0.97454121,0.94972266
1104,0.0051275203,1.8383827e-05
1105,0.61641496,0.3799595
1106,0.37029957,0.13711386
1107,0.0065219147,3.4627734e-05
1108,0.00029775028,0
1109,0.0023554094,0
1110,0.0031215813,1.8366322e-06
1111,0.0016042324,0
1112,0.0030111998,1.1596865e-06
1113,0.014281127,0.00019604294
1114,0.01416121,0.00019263224
1115,0.0036724614,5.5793351e-06
1116,0.0081213106,5.8048048e-05
1117,0.0045163906,1.2490146e-05
1117,2.8876873,8.3387299
1118,0.010400286,0.00010025832
1119,0.0023651498,0
1120,0.0074289724,4.7281993e-05
1121,0.0020898519,0
1122,0.005897647,2.6874603e-05
1123,0.008105055,5.7784279e-05
1124,0.21241615,0.045112711
1125,0.0047998579,1.5130998e-05
1126,0.0012639716,0
1127,0.0036918516,5.7221308e-06
1128,0.0093932137,8.0324826e-05
1129,0.3790544,0.14367433
1130,0.0073479413,4.6084604e-05
1131,0.0092824928,7.8257035e-05
1132,0.0052617415,1.9778286e-05
1133,0.0048668759,1.5778844e-05
1134,0.0030222534,1.226378e-06
1135,0.72564481,0.52655249
1136,0.58124907,0.33784257
1137,0.00038130596,0
1137,2.9844356,8.9068479
1137,3.0012535,9.0075149
1138,0.011467599,0.00012359818
1139,0.0029452115,7.6663336e-07
1140,0.0023869227,0
1141,0.0016651171,0
1142,0.010973208,0.00011250365
1143,0.011293531,0.00011963619
1144,0.0036046158,5.0856176e-06
1145,0.0044484956,1.1881476e-05
1146,0.27119848,0.073540708
1147,0.13350682,0.017816164
1147,2.6617701,7.0850121
1148,0.049849319,0.002477047
1149,0.0023218701,0
1149,2.8770277,8.2772806
1149,2.842007,8.0769959
1150,0.070831901,0.0050092505
1151,0.026471565,0.00069283612
1152,0.019569345,0.00037505163
1153,0.0015756601,0
1154,0.46567378,0.21684416
1155,0.0076171616,5.0113513e-05
1156,0.0043573559,1.1078913e-05
1157,0.0057251001,2.4869134e-05
1157,2.7745268,7.6979911
1158,0.0016869813,0
1159,0.25919864,0.06717603
1160,0.0063068646,3.1868904e-05
1161,0.62599799,0.39186558
1162,0.003096609,1.6813498e-06
1162,2.8826227,8.3095055
1163,0.0010626525,0
1164,0.0092298319,7.7282159e-05
1165,0.42356065,0.17939571
1166,0.0031175025,1.8111844e-06
1167,0.019902886,0.00038821722
1168,0.035640967,0.0012623709
1169,0.0010965885,0
1170,0.0049532161,1.6626712e-05
1171,0.0074431694,4.7493133e-05
1172,0.0043776245,1.1255958e-05
1173,0.00057981844,0
1174,0.0072239309,4.427754e-05
1175,0.0045043366,1.2381411e-05
1176,0.0088980791,7.1268174e-05
1177,0.0067726222,3.7960775e-05
1178,0.0022288925,0
1179,0.0012601854,0
1180,0.0051027131,1.8130044e-05
1181,0.0059821221,2.7878147e-05
1182,0.003326348,3.1569536e-06
1182,2.7068983,7.3272908
1183,0.0022462048,0
1184,0.52607,0.27674174
1185,0.1880724,0.035363321
1186,0.24853139,0.061759943
1187,0.0020318118,0
1188,0.0060718102,2.8959241e-05
1189,0.0060214655,2.8350409e-05
1190,0.2179432,0.047491329
1191,0.54064455,0.29228863
1192,0.95030248,0.9030669
1193,0.0021796462,0
1194,0.0067943661,3.8255773e-05
1195,0.0028330601,1.1859203e-07
1196,0.0047007621,1.4189527e-05
1197,0.0050542755,1.7638063e-05
1197,2.829126,8.0039461
1198,0.010127386,9.46563e-05
1199,0.0042594731,1.0235473e-05
1200,0.0044886851,1.2240656e-05
1201,0.77607587,0.60228584
1202,0.39279256,0.15427808
1203,0.0033631577,3.4031925e-06
1204,0.005600292,2.3455633e-05
1205,0.0075731405,4.944482e-05
1206,0.0036357741,5.311216e-06
1207,0.0048943003,1.6046537e-05
1208,0.0093950043,8.0358468e-05
1209,0.010803306,0.00010880378
1210,0.010035283,9.2799276e-05
1211,0.00054741441,0
1212,0.0067870617,3.8156568e-05
1213,0.0054906282,2.2239361e-05
1214,0.046023062,0.0021102146
1215,0.06353698,0.0040290402
1216,0.04116291,0.0016864775
1217,0.0024586242,0
1218,0.0061920756,3.0434163e-05
1219,0.60504164,0.36606748
1220,0.0078009635,5.2947395e-05
1221,0.23737377,0.056338399
1222,0.0051376595,1.8487907e-05
1223,0.1946297,0.037872813
1224,0.23208492,0.053855502
1225,0.0058355427,2.6145921e-05
1226,0.0023388473,0
1227,0.25924146,0.067198226
1228,0.085842919,0.0073610991
1229,0.21462419,0.046055634
1230,0.11521366,0.013266279
1231,0.0024373042,0
1232,0.0033957758,3.6236556e-06
1232,2.9863554,8.9183105
1232,2.9352282,8.6155569
1232,2.8419302,8.0765591
1233,0.0048647877,1.5758522e-05
1234,0.002291321,0
1235,0.0064536578,3.3742061e-05
1236,0.0015946162,0
1237,0.0047960731,1.509468e-05
1238,0.0038287637,6.7517937e-06
1239,0.0044429009,1.183173e-05
1240,0.0016443619,0
1240,2.8202314,7.9536974
1240,2.9298953,8.5842787
1241,0.001524028,0
1242,0.0026956837,0
1243,0.006822271,3.8635744e-05
1243,2.9529238,8.7197511
1244,0.0080787222,5.7358116e-05
1245,0.0053828856,2.106782e-05
1246,0.0077526495,5.2195937e-05
1247,0.80417603,0.64669118
1248,0.0064427617,3.3601541e-05
1249,0.0022836212,0
1250,0.38722295,0.14993371
1251,0.16287686,0.026520963
1252,0.10188872,0.010373404
1253,0.0034439661,3.953265e-06
1254,0.0041241603,9.101061e-06
1255,0.0056802564,2.4357676e-05
1256,0.37966218,0.14413546
1257,0.0018999324,0
1258,0.001439194,0
1259,0.27112157,0.073498999
1260,0.005299646,2.017861e-05
1261,0.0058958185,2.6853038e-05
1262,0.0074645858,4.7812403e-05
1263,0.001432887,0
1264,0.0077171921,5.1647416e-05
1265,0.0059961147,2.8045754e-05
1266,0.0522917,0.0027265143
1267,0.053087198,0.002810343
1268,0.14716831,0.021650603
1269,0.0055849582,2.328412e-05
1269,3.126616,9.0806845
1270,0.0025528658,0
1271,0.0065329933,3.4772364e-05
1272,0.0041612015,9.4079604e-06
1272,2.9783242,8.8704071
1273,0.043587206,0.0018919369
1273,2.6435932,6.9885772
1274,0.0035633309,4.7896896e-06
1275,0.0052280184,1.9424539e-05
1275,2.8649283,8.2078065
1275,2.9278547,8.5723252
1275,2.901715,8.4199423
1276,0.010705016,0.00010668973
1277,0.0070346876,4.1579192e-05
1278,0.0071521569,4.3245711e-05
1279,0.0063744581,3.2726078e-05
1280,0.0065821185,3.5416647e-05
1281,0.1226822,0.015043014
1282,0.12432848,0.015449664
1283,0.0065360739,3.4812624e-05
1284,0.0053828254,2.1067172e-05
1285,0.0074499067,4.7593473e-05
1286,0.13633762,0.018580039
1287,0.0034767849,4.1803959e-06
1288,0.46147365,0.21295002
1289,0.14681259,0.021546029
1290,0.0098792861,8.9692657e-05
1291,0.37911493,0.14372022
1292,0.0052815887,1.9987541e-05
1293,0.0080184202,5.6387425e-05
1294,0.0024545239,0
1295,0.0011755332,0
1296,0.0053855013,2.1095987e-05
1297,0.62854394,0.39505958
1298,0.0053117073,2.0306597e-05
1299,0.0020833716,0
1300,0.006690374,3.6853467e-05
1301,0.0049310348,1.6407466e-05
1302,0.1934768,0.037425365
1302,2.8996919,8.4082054
1303,0.00075337566,0
1304,0.0073787085,4.6537702e-05
1305,0.0013582339,0
1306,0.00360377,5.0795205e-06
1307,0.0019391854,0
1308,0.62834172,0.39480541
1309,0.00051792029,0
1310,0.0099797406,9.1687586e-05
1311,0.52607051,0.27674228
1312,0.035781924,0.0012724385
1313,0.0065571495,3.5088573e-05
1314,0.0036861371,5.6799688e-06
1314,2.7410547,7.5133729
1315,0.0034022723,3.6678194e-06
1316,0.0050434834,1.7529088e-05
1317,0.0020686003,0
1318,0.23889047,0.057060747
1319,0.30620161,0.093751518
1320,0.0020816187,0
1321,0.0075347034,4.8864117e-05
1322,0.0073365357,4.5917119e-05
1323,0.006386974,3.28858e-05
1324,0.00075541853,0
1325,0.27725226,0.076860907
1326,0.00044091073,0
1327,0.0051336674,1.8446904e-05
1328,0.0054959422,2.2297743e-05
1329,0.37594205,0.14132452
1330,0.0028248783,7.2299816e-08
1331,0.0049434226,1.6529789e-05
1331,2.6946897,7.2613446
1332,0.0026121107,0
1332,2.8604436,8.1821299
1333,0.14619255,0.021364355
1334,0.1534856,0.023549921
1335,0.15250011,0.023248376
1335,2.8738759,8.2591545
1336,0.003549308,4.6899497e-06
1337,0.0081111749,5.788352e-05
1338,0.0075055587,4.8425774e-05
1339,0.0084619999,6.3697805e-05
1339,2.4003179,5.761518
1340,0.00957433,8.3760158e-05
1341,0.0015907826,0
1342,0.0057412777,2.5054632e-05
1343,0.40372141,0.16298307
1344,0.19750245,0.03899931
1345,0.12435691,0.015456733
1346,0.38517343,0.14835067
1347,0.013724223,0.00018044665
1348,0.019148128,0.00035874318
1349,0.0144989,0.00020231046
1350,0.0066329142,3.6087914e-05
1351,0.0037895997,6.4534285e-06
1352,0.8308796,0.69035299
1353,0.0034870334,4.2517645e-06
1353,2.9656725,8.7952056
1354,0.011406923,0.00012221026
1355,0.0077652799,5.2391934e-05
1356,0.75498366,0.56999242
1357,0.005852417,2.6343147e-05
1358,0.0054756894,2.2075537e-05
1359,0.0039139807,7.411607e-06
1360,0.0042658212,1.0289593e-05
1360,3.0198448,9.0806845
1361,0.0023180883,0
1362,1.0393584,1.080258
1363,0.0061133424,2.9465317e-05
1364,0.0074918214,4.821975e-05
1365,0.0017166084,0
1366,0.0043666856,1.1160306e-05
1367,0.13531276,0.018301634
1368,0.48986114,0.23995603
1369,0.0032002693,2.3340863e-06
1370,0.0021490331,0
1371,0.0031888128,2.2608897e-06
1372,0.002786376,0
1373,0.0050652531,1.7749152e-05
1373,2.8838658,8.3166739
1374,0.0038450328,6.8766398e-06
1375,0.010341593,9.9040911e-05
1376,0.0061174695,2.9515796e-05
1377,0.0044648309,1.2027078e-05
1378,0.00611539,2.9490358e-05
1379,0.51014777,0.26024284
1380,0.67738812,0.45884675
1381,0.52944915,0.2803085
1381,2.7496779,7.5607206
1382,0.20608616,0.042463597
1383,0.15368216,0.023610298
1384,0.13377585,0.017888072
1385,0.14481748,0.020964194
1386,0.061655833,0.0037935341
1387,0.0013288899,0
1388,0.29178361,0.085129765
1389,0.0005832692,0
1390,0.090691049,0.0082169586
1391,0.54864387,0.30100219
1392,0.0055966887,2.3415287e-05
1393,0.0037332175,6.0292753e-06
1393,2.7490124,7.5570611
1393,3.0657328,9.0806845
1394,0.013493978,0.0001741798
1395,0.0052652839,1.9815577e-05
1395,2.53218,6.4119276
1396,0.067873434,0.0045988954
1397,0.0028577795,2.5926623e-07
1398,0.004320175,1.0756275e-05
1399,0.0038317869,6.7749535e-06
1400,0.0070388568,4.1637867e-05
1401,0.005145293,1.8566403e-05
1401,2.7272067,7.4376487
1402,0.0037733359,6.3304265e-06
1403,0.0021939711,0
1404,0.0038816164,7.1593083e-06
1404,1.9907359,3.9630213
1405,0.075548515,0.0056996704
1405,2.7661806,7.6517472
1406,0.9837736,0.96780259
1407,0.19625145,0.038506725
1408,0.012906522,0.00015867066
1408,2.9782403,8.8699072
1409,0.54886756,0.30124769
1410,0.0092879681,7.8358713e-05
1411,0.01649847,0.00026429189
1412,0.018688076,0.00034133653
1413,0.027913798,0.00077127248
1414,0.025809994,0.00065824817
1415,0.028083938,0.00078079991
1416,0.022957119,0.00051912167
1417,0.012605623,0.00015099409
1418,0.041559695,0.0017193006
1419,0.03484329,0.0012061472
1420,0.18813436,0.035386629
1421,1.0301021,1.0611024
1422,0.0074832695,4.8091684e-05
1423,0.0037475524,6.1365111e-06
1424,0.0047330846,1.4494452e-05
1425,0.41471197,0.17197811
1426,0.0053515739,2.0731706e-05
1427,0.027759699,0.00076269327
1427,2.8275637,7.9951085
1428,0.003582641,4.9276788e-06
1429,0.0036754137,5.601028e-06
1430,0.011966836,0.00013529753
1431,0.012475852,0.00014773923
1432,0.0018625596,0
1433,0.0068825415,3.946174e-05
1433,2.71056,7.3471274
1434,0.12163552,0.014787292
1434,2.8871388,8.3355627
1435,0.07422148,0.0055009205
1436,0.0041791064,9.5572923e-06
1437,0.0029106413,5.6419543e-07
1438,0.0041415558,9.2448469e-06
1439,0.72447411,0.52485483
1440,0.0028159761,2.2083788e-08
1441,0.0087074969,6.7912866e-05
1442,0.38980292,0.15193841
1443,0.003352538,3.3318735e-06
1444,0.43804147,0.19187242
1445,0.53526387,0.2864995
1446,0.0013106573,0
1447,0.002195144,0
1448,0.0079144587,5.4731019e-05
1449,0.003314656,3.0793071e-06
1450,0.0022172031,0
1451,0.0022458328,0
1452,0.0016532442,0
